GroupSize	 NBO	 PRAC-CONFIG	 MAXIMUM_ACT
7439	32	1	67
7440	32	1	67
7441	32	1	67
7442	32	1	67
7443	32	1	67
7444	32	1	67
7445	32	1	67
7446	32	1	67
7447	32	1	67
7448	32	1	67
7449	32	1	67
7450	32	1	67
7451	32	1	67
7452	32	1	67
7453	32	1	67
7454	32	1	67
7455	32	1	67
7456	32	1	67
7457	32	1	67
7458	32	1	67
7459	32	1	67
7460	32	1	67
7461	32	1	67
7462	32	1	67
7463	32	1	67
7464	32	1	67
7465	32	1	67
7466	32	1	67
7467	32	1	67
7468	32	1	67
7469	32	1	67
7470	32	1	67
7471	32	1	67
7472	32	1	67
7473	32	1	67
7474	32	1	67
7475	32	1	67
7476	32	1	67
7477	32	1	67
7478	32	1	67
7479	32	1	67
7480	32	1	67
7481	32	1	67
7482	32	1	67
7483	32	1	67
7484	32	1	67
7485	32	1	67
7486	32	1	67
7487	32	1	67
7488	32	1	67
7489	32	1	67
7490	32	1	67
7491	32	1	67
7492	32	1	67
7493	32	1	67
7494	32	1	67
7495	32	1	67
7496	32	1	67
7497	32	1	67
7498	32	1	67
7499	32	1	67
7500	32	1	67
7501	32	1	67
7502	32	1	67
7503	32	1	67
7504	32	1	67
7505	32	1	67
7506	32	1	67
7507	32	1	67
7508	32	1	67
7509	32	1	67
7510	32	1	67
7511	32	1	67
7512	32	1	67
7513	32	1	67
7514	32	1	67
7515	32	1	67
7516	32	1	67
7517	32	1	67
7518	32	1	67
7519	32	1	67
7520	32	1	67
7521	32	1	67
7522	32	1	67
7523	32	1	67
7524	32	1	67
7525	32	1	67
7526	32	1	67
7527	32	1	67
7528	32	1	67
7529	32	1	67
7530	32	1	67
7531	32	1	67
7532	32	1	67
7533	32	1	67
7534	32	1	67
7535	32	1	67
7536	32	1	67
7537	32	1	67
7538	32	1	67
7539	32	1	67
7540	32	1	67
7541	32	1	67
7542	32	1	67
7543	32	1	67
7544	32	1	67
7545	32	1	67
7546	32	1	67
7547	32	1	67
7548	32	1	67
7549	32	1	67
7550	32	1	67
7551	32	1	67
7552	32	1	67
7553	32	1	67
7554	32	1	67
7555	32	1	67
7556	32	1	67
7557	32	1	67
7558	32	1	67
7559	32	1	67
7560	32	1	67
7561	32	1	67
7562	32	1	67
7563	32	1	67
7564	32	1	67
7565	32	1	67
7566	32	1	67
7567	32	1	67
7568	32	1	67
7569	32	1	67
7570	32	1	67
7571	32	1	67
7572	32	1	67
7573	32	1	67
7574	32	1	67
7575	32	1	67
7576	32	1	67
7577	32	1	67
7578	32	1	67
7579	32	1	67
7580	32	1	67
7581	32	1	67
7582	32	1	67
7583	32	1	67
7584	32	1	67
7585	32	1	67
7586	32	1	67
7587	32	1	67
7588	32	1	67
7589	32	1	67
7590	32	1	67
7591	32	1	67
7592	32	1	67
7593	32	1	67
7594	32	1	67
7595	32	1	67
7596	32	1	67
7597	32	1	67
7598	32	1	67
7599	32	1	67
7600	32	1	67
7601	32	1	67
7602	32	1	67
7603	32	1	67
7604	32	1	67
7605	32	1	67
7606	32	1	67
7607	32	1	67
7608	32	1	67
7609	32	1	67
7610	32	1	67
7611	32	1	67
7612	32	1	67
7613	32	1	67
7614	32	1	67
7615	32	1	67
7616	32	1	67
7617	32	1	67
7618	32	1	67
7619	32	1	67
7620	32	1	67
7621	32	1	67
7622	32	1	67
7623	32	1	67
7624	32	1	67
7625	32	1	67
7626	32	1	67
7627	32	1	67
7628	32	1	67
7629	32	1	67
7630	32	1	67
7631	32	1	67
7632	32	1	67
7633	32	1	67
7634	32	1	67
7635	32	1	67
7636	32	1	67
7637	32	1	67
7638	32	1	67
7639	32	1	67
7640	32	1	67
7641	32	1	67
7642	32	1	67
7643	32	1	67
7644	32	1	67
7645	32	1	67
7646	32	1	67
7647	32	1	67
7648	32	1	67
7649	32	1	67
7650	32	1	67
7651	32	1	67
7652	32	1	67
7653	32	1	67
7654	32	1	67
7655	32	1	67
7656	32	1	67
7657	32	1	67
7658	32	1	67
7659	32	1	67
7660	32	1	67
7661	32	1	67
7662	32	1	67
7663	32	1	67
7664	32	1	67
7665	32	1	67
7666	32	1	67
7667	32	1	67
7668	32	1	67
7669	32	1	67
7670	32	1	67
7671	32	1	67
7672	32	1	67
7673	32	1	67
7674	32	1	67
7675	32	1	67
7676	32	1	67
7677	32	1	67
7678	32	1	67
7679	32	1	67
7680	32	1	67
7681	32	1	67
7682	32	1	67
7683	32	1	67
7684	32	1	67
7685	32	1	67
7686	32	1	67
7687	32	1	67
7688	32	1	67
7689	32	1	67
7690	32	1	67
7691	32	1	67
7692	32	1	67
7693	32	1	67
7694	32	1	67
7695	32	1	67
7696	32	1	67
7697	32	1	67
7698	32	1	67
7699	32	1	67
7700	32	1	67
7701	32	1	67
7702	32	1	67
7703	32	1	67
7704	32	1	67
7705	32	1	67
7706	32	1	67
7707	32	1	67
7708	32	1	67
7709	32	1	67
7710	32	1	67
7711	32	1	67
7712	32	1	67
7713	32	1	67
7714	32	1	67
7715	32	1	67
7716	32	1	67
7717	32	1	67
7718	32	1	67
7719	32	1	67
7720	32	1	67
7721	32	1	67
7722	32	1	67
7723	32	1	67
7724	32	1	67
7725	32	1	67
7726	32	1	67
7727	32	1	67
7728	32	1	67
7729	32	1	67
7730	32	1	67
7731	32	1	67
7732	32	1	67
7733	32	1	67
7734	32	1	67
7735	32	1	67
7736	32	1	67
7737	32	1	67
7738	32	1	67
7739	32	1	67
7740	32	1	67
7741	32	1	67
7742	32	1	67
7743	32	1	67
7744	32	1	67
7745	32	1	67
7746	32	1	67
7747	32	1	67
7748	32	1	67
7749	32	1	67
7750	32	1	67
7751	32	1	67
7752	32	1	67
7753	32	1	67
7754	32	1	67
7755	32	1	67
7756	32	1	67
7757	32	1	67
7758	32	1	67
7759	32	1	67
7760	32	1	67
7761	32	1	67
7762	32	1	67
7763	32	1	67
7764	32	1	67
7765	32	1	67
7766	32	1	67
7767	32	1	67
7768	32	1	67
7769	32	1	67
7770	32	1	67
7771	32	1	67
7772	32	1	67
7773	32	1	67
7774	32	1	67
7775	32	1	67
7776	32	1	67
7777	32	1	67
7778	32	1	67
7779	32	1	67
7780	32	1	67
7781	32	1	67
7782	32	1	67
7783	32	1	67
7784	32	1	67
7785	32	1	67
7786	32	1	67
7787	32	1	67
7788	32	1	67
7789	32	1	67
7790	32	1	67
7791	32	1	67
7792	32	1	67
7793	32	1	67
7794	32	1	67
7795	32	1	67
7796	32	1	67
7797	32	1	67
7798	32	1	67
7799	32	1	67
7800	32	1	67
7801	32	1	67
7802	32	1	67
7803	32	1	67
7804	32	1	67
7805	32	1	67
7806	32	1	67
7807	32	1	67
7808	32	1	67
7809	32	1	67
7810	32	1	67
7811	32	1	67
7812	32	1	67
7813	32	1	67
7814	32	1	67
7815	32	1	67
7816	32	1	67
7817	32	1	67
7818	32	1	67
7819	32	1	67
7820	32	1	67
7821	32	1	67
7822	32	1	67
7823	32	1	67
7824	32	1	67
7825	32	1	67
7826	32	1	67
7827	32	1	67
7828	32	1	67
7829	32	1	67
7830	32	1	67
7831	32	1	67
7832	32	1	67
7833	32	1	67
7834	32	1	67
7835	32	1	67
7836	32	1	67
7837	32	1	67
7838	32	1	67
7839	32	1	67
7840	32	1	67
7841	32	1	67
7842	32	1	67
7843	32	1	67
7844	32	1	67
7845	32	1	67
7846	32	1	67
7847	32	1	67
7848	32	1	67
7849	32	1	67
7850	32	1	67
7851	32	1	67
7852	32	1	67
7853	32	1	67
7854	32	1	67
7855	32	1	67
7856	32	1	67
7857	32	1	67
7858	32	1	67
7859	32	1	67
7860	32	1	67
7861	32	1	67
7862	32	1	67
7863	32	1	67
7864	32	1	67
7865	32	1	67
7866	32	1	67
7867	32	1	67
7868	32	1	67
7869	32	1	67
7870	32	1	67
7871	32	1	67
7872	32	1	67
7873	32	1	67
7874	32	1	67
7875	32	1	67
7876	32	1	67
7877	32	1	67
7878	32	1	67
7879	32	1	67
7880	32	1	67
7881	32	1	67
7882	32	1	67
7883	32	1	67
7884	32	1	67
7885	32	1	67
7886	32	1	67
7887	32	1	67
7888	32	1	67
7889	32	1	67
7890	32	1	67
7891	32	1	67
7892	32	1	67
7893	32	1	67
7894	32	1	67
7895	32	1	67
7896	32	1	67
7897	32	1	67
7898	32	1	67
7899	32	1	67
7900	32	1	67
7901	32	1	67
7902	32	1	67
7903	32	1	67
7904	32	1	67
7905	32	1	67
7906	32	1	67
7907	32	1	67
7908	32	1	67
7909	32	1	67
7910	32	1	67
7911	32	1	67
7912	32	1	67
7913	32	1	67
7914	32	1	67
7915	32	1	67
7916	32	1	67
7917	32	1	67
7918	32	1	67
7919	32	1	67
7920	32	1	67
7921	32	1	67
7922	32	1	67
7923	32	1	67
7924	32	1	67
7925	32	1	67
7926	32	1	67
7927	32	1	67
7928	32	1	67
7929	32	1	67
7930	32	1	67
7931	32	1	67
7932	32	1	67
7933	32	1	67
7934	32	1	67
7935	32	1	67
7936	32	1	67
7937	32	1	67
7938	32	1	67
7939	32	1	67
7940	32	1	67
7941	32	1	67
7942	32	1	67
7943	32	1	67
7944	32	1	67
7945	32	1	67
7946	32	1	67
7947	32	1	67
7948	32	1	67
7949	32	1	67
7950	32	1	67
7951	32	1	67
7952	32	1	67
7953	32	1	67
7954	32	1	67
7955	32	1	67
7956	32	1	67
7957	32	1	67
7958	32	1	67
7959	32	1	67
7960	32	1	67
7961	32	1	67
7962	32	1	67
7963	32	1	67
7964	32	1	67
7965	32	1	67
7966	32	1	67
7967	32	1	67
7968	32	1	67
7969	32	1	67
7970	32	1	67
7971	32	1	67
7972	32	1	67
7973	32	1	67
7974	32	1	67
7975	32	1	67
7976	32	1	67
7977	32	1	67
7978	32	1	67
7979	32	1	67
7980	32	1	67
7981	32	1	67
7982	32	1	67
7983	32	1	67
7984	32	1	67
7985	32	1	67
7986	32	1	67
7987	32	1	67
7988	32	1	67
7989	32	1	67
7990	32	1	67
7991	32	1	67
7992	32	1	67
7993	32	1	67
7994	32	1	67
7995	32	1	67
7996	32	1	67
7997	32	1	67
7998	32	1	67
7999	32	1	67
8000	32	1	67
8001	32	1	67
8002	32	1	67
8003	32	1	67
8004	32	1	67
8005	32	1	67
8006	32	1	67
8007	32	1	67
8008	32	1	67
8009	32	1	67
8010	32	1	67
8011	32	1	67
8012	32	1	67
8013	32	1	67
8014	32	1	67
8015	32	1	67
8016	32	1	67
8017	32	1	67
8018	32	1	67
8019	32	1	67
8020	32	1	67
8021	32	1	67
8022	32	1	67
8023	32	1	67
8024	32	1	67
8025	32	1	67
8026	32	1	67
8027	32	1	67
8028	32	1	67
8029	32	1	67
8030	32	1	67
8031	32	1	67
8032	32	1	67
8033	32	1	67
8034	32	1	67
8035	32	1	67
8036	32	1	67
8037	32	1	67
8038	32	1	67
8039	32	1	67
8040	32	1	67
8041	32	1	67
8042	32	1	67
8043	32	1	67
8044	32	1	67
8045	32	1	67
8046	32	1	67
8047	32	1	67
8048	32	1	67
8049	32	1	67
8050	32	1	67
8051	32	1	67
8052	32	1	67
8053	32	1	67
8054	32	1	67
8055	32	1	67
8056	32	1	67
8057	32	1	67
8058	32	1	67
8059	32	1	67
8060	32	1	67
8061	32	1	67
8062	32	1	67
8063	32	1	67
8064	32	1	67
8065	32	1	67
8066	32	1	67
8067	32	1	67
8068	32	1	67
8069	32	1	67
8070	32	1	67
8071	32	1	67
8072	32	1	67
8073	32	1	67
8074	32	1	67
8075	32	1	67
8076	32	1	67
8077	32	1	67
8078	32	1	67
8079	32	1	67
8080	32	1	67
8081	32	1	67
8082	32	1	67
8083	32	1	67
8084	32	1	67
8085	32	1	67
8086	32	1	67
8087	32	1	67
8088	32	1	67
8089	32	1	67
8090	32	1	67
8091	32	1	67
8092	32	1	67
8093	32	1	67
8094	32	1	67
8095	32	1	67
8096	32	1	67
8097	32	1	67
8098	32	1	67
8099	32	1	67
8100	32	1	67
8101	32	1	67
8102	32	1	67
8103	32	1	67
8104	32	1	67
8105	32	1	67
8106	32	1	67
8107	32	1	67
8108	32	1	67
8109	32	1	67
8110	32	1	67
8111	32	1	67
8112	32	1	67
8113	32	1	67
8114	32	1	67
8115	32	1	67
8116	32	1	67
8117	32	1	67
8118	32	1	67
8119	32	1	67
8120	32	1	67
8121	32	1	67
8122	32	1	67
8123	32	1	67
8124	32	1	67
8125	32	1	67
8126	32	1	67
8127	32	1	67
8128	32	1	67
8129	32	1	67
8130	32	1	67
8131	32	1	67
8132	32	1	67
8133	32	1	67
8134	32	1	67
8135	32	1	67
8136	32	1	67
8137	32	1	67
8138	32	1	67
8139	32	1	67
8140	32	1	67
8141	32	1	67
8142	32	1	67
8143	32	1	67
8144	32	1	67
8145	32	1	67
8146	32	1	67
8147	32	1	67
8148	32	1	67
8149	32	1	67
8150	32	1	67
8151	32	1	67
8152	32	1	67
8153	32	1	67
8154	32	1	67
8155	32	1	67
8156	32	1	67
8157	32	1	67
8158	32	1	67
8159	32	1	67
8160	32	1	67
8161	32	1	67
8162	32	1	67
8163	32	1	67
8164	32	1	67
8165	32	1	67
8166	32	1	67
8167	32	1	67
8168	32	1	67
8169	32	1	67
8170	32	1	67
8171	32	1	67
8172	32	1	67
8173	32	1	67
8174	32	1	67
8175	32	1	67
8176	32	1	67
8177	32	1	67
8178	32	1	67
8179	32	1	67
8180	32	1	67
8181	32	1	67
8182	32	1	67
8183	32	1	67
8184	32	1	67
8185	32	1	67
8186	32	1	67
8187	32	1	67
8188	32	1	67
8189	32	1	67
8190	32	1	67
8191	32	1	67
8192	32	1	67
8193	32	1	67
8194	32	1	67
8195	32	1	67
8196	32	1	67
8197	32	1	67
8198	32	1	67
8199	32	1	67
8200	32	1	67
8201	32	1	67
8202	32	1	67
8203	32	1	67
8204	32	1	67
8205	32	1	67
8206	32	1	67
8207	32	1	67
8208	32	1	67
8209	32	1	67
8210	32	1	67
8211	32	1	67
8212	32	1	67
8213	32	1	67
8214	32	1	67
8215	32	1	67
8216	32	1	67
8217	32	1	67
8218	32	1	67
8219	32	1	67
8220	32	1	67
8221	32	1	67
8222	32	1	67
8223	32	1	67
8224	32	1	67
8225	32	1	67
8226	32	1	67
8227	32	1	67
8228	32	1	67
8229	32	1	67
8230	32	1	67
8231	32	1	67
8232	32	1	67
8233	32	1	67
8234	32	1	67
8235	32	1	67
8236	32	1	67
8237	32	1	67
8238	32	1	67
8239	32	1	67
8240	32	1	67
8241	32	1	67
8242	32	1	67
8243	32	1	67
8244	32	1	67
8245	32	1	67
8246	32	1	67
8247	32	1	67
8248	32	1	67
8249	32	1	67
8250	32	1	67
8251	32	1	67
8252	32	1	67
8253	32	1	67
8254	32	1	67
8255	32	1	67
8256	32	1	67
8257	32	1	67
8258	32	1	67
8259	32	1	67
8260	32	1	67
8261	32	1	67
8262	32	1	67
8263	32	1	67
8264	32	1	67
8265	32	1	67
8266	32	1	67
8267	32	1	67
8268	32	1	67
8269	32	1	67
8270	32	1	67
8271	32	1	67
8272	32	1	67
8273	32	1	67
8274	32	1	67
8275	32	1	67
8276	32	1	67
8277	32	1	67
8278	32	1	67
8279	32	1	67
8280	32	1	67
8281	32	1	67
8282	32	1	67
8283	32	1	67
8284	32	1	67
8285	32	1	67
8286	32	1	67
8287	32	1	67
8288	32	1	67
8289	32	1	67
8290	32	1	67
8291	32	1	67
8292	32	1	67
8293	32	1	67
8294	32	1	67
8295	32	1	67
8296	32	1	67
8297	32	1	67
8298	32	1	67
8299	32	1	67
8300	32	1	67
8301	32	1	67
8302	32	1	67
8303	32	1	67
8304	32	1	67
8305	32	1	67
8306	32	1	67
8307	32	1	67
8308	32	1	67
8309	32	1	67
8310	32	1	67
8311	32	1	67
8312	32	1	67
8313	32	1	67
8314	32	1	67
8315	32	1	67
8316	32	1	67
8317	32	1	67
8318	32	1	67
8319	32	1	67
8320	32	1	67
8321	32	1	67
8322	32	1	67
8323	32	1	67
8324	32	1	67
8325	32	1	67
8326	32	1	67
8327	32	1	67
8328	32	1	67
8329	32	1	67
8330	32	1	67
8331	32	1	67
8332	32	1	67
8333	32	1	67
8334	32	1	67
8335	32	1	67
8336	32	1	67
8337	32	1	67
8338	32	1	67
8339	32	1	67
8340	32	1	67
8341	32	1	67
8342	32	1	67
8343	32	1	67
8344	32	1	67
8345	32	1	67
8346	32	1	67
8347	32	1	67
8348	32	1	67
8349	32	1	67
8350	32	1	67
8351	32	1	67
8352	32	1	67
8353	32	1	67
8354	32	1	67
8355	32	1	67
8356	32	1	67
8357	32	1	67
8358	32	1	67
8359	32	1	67
8360	32	1	67
8361	32	1	67
8362	32	1	67
8363	32	1	67
8364	32	1	67
8365	32	1	67
8366	32	1	67
8367	32	1	67
8368	32	1	67
8369	32	1	67
8370	32	1	67
8371	32	1	67
8372	32	1	67
8373	32	1	67
8374	32	1	67
8375	32	1	67
8376	32	1	67
8377	32	1	67
8378	32	1	67
8379	32	1	67
8380	32	1	67
8381	32	1	67
8382	32	1	67
8383	32	1	67
8384	32	1	67
8385	32	1	67
8386	32	1	67
8387	32	1	67
8388	32	1	67
8389	32	1	67
8390	32	1	67
8391	32	1	67
8392	32	1	67
8393	32	1	67
8394	32	1	67
8395	32	1	67
8396	32	1	67
8397	32	1	67
8398	32	1	67
8399	32	1	67
8400	32	1	67
8401	32	1	67
8402	32	1	67
8403	32	1	67
8404	32	1	67
8405	32	1	67
8406	32	1	67
8407	32	1	67
8408	32	1	67
8409	32	1	67
8410	32	1	67
8411	32	1	67
8412	32	1	67
8413	32	1	67
8414	32	1	67
8415	32	1	67
8416	32	1	67
8417	32	1	67
8418	32	1	67
8419	32	1	67
8420	32	1	67
8421	32	1	67
8422	32	1	67
8423	32	1	67
8424	32	1	67
8425	32	1	67
8426	32	1	67
8427	32	1	67
8428	32	1	67
8429	32	1	67
8430	32	1	67
8431	32	1	67
8432	32	1	67
8433	32	1	67
8434	32	1	67
8435	32	1	67
8436	32	1	67
8437	32	1	67
8438	32	1	67
8439	32	1	67
8440	32	1	67
8441	32	1	67
8442	32	1	67
8443	32	1	67
8444	32	1	67
8445	32	1	67
8446	32	1	67
8447	32	1	67
8448	32	1	67
8449	32	1	67
8450	32	1	67
8451	32	1	67
8452	32	1	67
8453	32	1	67
8454	32	1	67
8455	32	1	67
8456	32	1	67
8457	32	1	67
8458	32	1	67
8459	32	1	67
8460	32	1	67
8461	32	1	67
8462	32	1	67
8463	32	1	67
8464	32	1	67
8465	32	1	67
8466	32	1	67
8467	32	1	67
8468	32	1	67
8469	32	1	67
8470	32	1	67
8471	32	1	67
8472	32	1	67
8473	32	1	67
8474	32	1	67
8475	32	1	67
8476	32	1	67
8477	32	1	67
8478	32	1	67
8479	32	1	67
8480	32	1	67
8481	32	1	67
8482	32	1	67
8483	32	1	67
8484	32	1	67
8485	32	1	67
8486	32	1	67
8487	32	1	67
8488	32	1	67
8489	32	1	67
8490	32	1	67
8491	32	1	67
8492	32	1	67
8493	32	1	67
8494	32	1	67
8495	32	1	67
8496	32	1	67
8497	32	1	67
8498	32	1	67
8499	32	1	67
8500	32	1	67
8501	32	1	67
8502	32	1	67
8503	32	1	67
8504	32	1	67
8505	32	1	67
8506	32	1	67
8507	32	1	67
8508	32	1	67
8509	32	1	67
8510	32	1	67
8511	32	1	67
8512	32	1	67
8513	32	1	67
8514	32	1	67
8515	32	1	67
8516	32	1	67
8517	32	1	67
8518	32	1	67
8519	32	1	67
8520	32	1	67
8521	32	1	67
8522	32	1	67
8523	32	1	67
8524	32	1	67
8525	32	1	67
8526	32	1	67
8527	32	1	67
8528	32	1	67
8529	32	1	67
8530	32	1	67
8531	32	1	67
8532	32	1	67
8533	32	1	67
8534	32	1	67
8535	32	1	67
8536	32	1	67
8537	32	1	67
8538	32	1	67
8539	32	1	67
8540	32	1	67
8541	32	1	67
8542	32	1	67
8543	32	1	67
8544	32	1	67
8545	32	1	67
8546	32	1	67
8547	32	1	67
8548	32	1	67
8549	32	1	67
8550	32	1	67
8551	32	1	67
8552	32	1	67
8553	32	1	67
8554	32	1	67
8555	32	1	67
8556	32	1	67
8557	32	1	67
8558	32	1	67
8559	32	1	67
8560	32	1	67
8561	32	1	67
8562	32	1	67
8563	32	1	67
8564	32	1	67
8565	32	1	67
8566	32	1	67
8567	32	1	67
8568	32	1	67
8569	32	1	67
8570	32	1	67
8571	32	1	67
8572	32	1	67
8573	32	1	67
8574	32	1	67
8575	32	1	67
8576	32	1	67
8577	32	1	67
8578	32	1	67
8579	32	1	67
8580	32	1	67
8581	32	1	67
8582	32	1	67
8583	32	1	67
8584	32	1	67
8585	32	1	67
8586	32	1	67
8587	32	1	67
8588	32	1	67
8589	32	1	67
8590	32	1	67
8591	32	1	67
8592	32	1	67
8593	32	1	67
8594	32	1	67
8595	32	1	67
8596	32	1	67
8597	32	1	67
8598	32	1	67
8599	32	1	67
8600	32	1	67
8601	32	1	67
8602	32	1	67
8603	32	1	67
8604	32	1	67
8605	32	1	67
8606	32	1	67
8607	32	1	67
8608	32	1	67
8609	32	1	67
8610	32	1	67
8611	32	1	67
8612	32	1	67
8613	32	1	67
8614	32	1	67
8615	32	1	67
8616	32	1	67
8617	32	1	67
8618	32	1	67
8619	32	1	67
8620	32	1	67
8621	32	1	67
8622	32	1	67
8623	32	1	67
8624	32	1	67
8625	32	1	67
8626	32	1	67
8627	32	1	67
8628	32	1	67
8629	32	1	67
8630	32	1	67
8631	32	1	67
8632	32	1	67
8633	32	1	67
8634	32	1	67
8635	32	1	67
8636	32	1	67
8637	32	1	67
8638	32	1	67
8639	32	1	67
8640	32	1	67
8641	32	1	67
8642	32	1	67
8643	32	1	67
8644	32	1	67
8645	32	1	67
8646	32	1	67
8647	32	1	67
8648	32	1	67
8649	32	1	67
8650	32	1	67
8651	32	1	67
8652	32	1	67
8653	32	1	67
8654	32	1	67
8655	32	1	67
8656	32	1	67
8657	32	1	67
8658	32	1	67
8659	32	1	67
8660	32	1	67
8661	32	1	67
8662	32	1	67
8663	32	1	67
8664	32	1	67
8665	32	1	67
8666	32	1	67
8667	32	1	67
8668	32	1	67
8669	32	1	67
8670	32	1	67
8671	32	1	67
8672	32	1	67
8673	32	1	67
8674	32	1	67
8675	32	1	67
8676	32	1	67
8677	32	1	67
8678	32	1	67
8679	32	1	67
8680	32	1	67
8681	32	1	67
8682	32	1	67
8683	32	1	67
8684	32	1	67
8685	32	1	67
8686	32	1	67
8687	32	1	67
8688	32	1	67
8689	32	1	67
8690	32	1	67
8691	32	1	67
8692	32	1	67
8693	32	1	67
8694	32	1	67
8695	32	1	67
8696	32	1	67
8697	32	1	67
8698	32	1	67
8699	32	1	67
8700	32	1	67
8701	32	1	67
8702	32	1	67
8703	32	1	67
8704	32	1	67
8705	32	1	67
8706	32	1	67
8707	32	1	67
8708	32	1	67
8709	32	1	67
8710	32	1	67
8711	32	1	67
8712	32	1	67
8713	32	1	67
8714	32	1	67
8715	32	1	67
8716	32	1	67
8717	32	1	67
8718	32	1	67
8719	32	1	67
8720	32	1	67
8721	32	1	67
8722	32	1	67
8723	32	1	67
8724	32	1	67
8725	32	1	67
8726	32	1	67
8727	32	1	67
8728	32	1	67
8729	32	1	67
8730	32	1	67
8731	32	1	67
8732	32	1	67
8733	32	1	67
8734	32	1	67
8735	32	1	67
8736	32	1	67
8737	32	1	67
8738	32	1	67
8739	32	1	67
8740	32	1	67
8741	32	1	67
8742	32	1	67
8743	32	1	67
8744	32	1	67
8745	32	1	67
8746	32	1	67
8747	32	1	67
8748	32	1	67
8749	32	1	67
8750	32	1	67
8751	32	1	67
8752	32	1	67
8753	32	1	67
8754	32	1	67
8755	32	1	67
8756	32	1	67
8757	32	1	67
8758	32	1	67
8759	32	1	67
8760	32	1	67
8761	32	1	67
8762	32	1	67
8763	32	1	67
8764	32	1	67
8765	32	1	67
8766	32	1	67
8767	32	1	67
8768	32	1	67
8769	32	1	67
8770	32	1	67
8771	32	1	67
8772	32	1	67
8773	32	1	67
8774	32	1	67
8775	32	1	67
8776	32	1	67
8777	32	1	67
8778	32	1	67
8779	32	1	67
8780	32	1	67
8781	32	1	67
8782	32	1	67
8783	32	1	67
8784	32	1	67
8785	32	1	67
8786	32	1	67
8787	32	1	67
8788	32	1	67
8789	32	1	67
8790	32	1	67
8791	32	1	67
8792	32	1	67
8793	32	1	67
8794	32	1	67
8795	32	1	67
8796	32	1	67
8797	32	1	67
8798	32	1	67
8799	32	1	67
8800	32	1	67
8801	32	1	67
8802	32	1	67
8803	32	1	67
8804	32	1	67
8805	32	1	67
8806	32	1	67
8807	32	1	67
8808	32	1	67
8809	32	1	67
8810	32	1	67
8811	32	1	67
8812	32	1	67
8813	32	1	67
8814	32	1	67
8815	32	1	67
8816	32	1	67
8817	32	1	67
8818	32	1	67
8819	32	1	67
8820	32	1	67
8821	32	1	67
8822	32	1	67
8823	32	1	67
8824	32	1	67
8825	32	1	67
8826	32	1	67
8827	32	1	67
8828	32	1	67
8829	32	1	67
8830	32	1	67
8831	32	1	67
8832	32	1	67
8833	32	1	67
8834	32	1	67
8835	32	1	67
8836	32	1	67
8837	32	1	67
8838	32	1	67
8839	32	1	67
8840	32	1	67
8841	32	1	67
8842	32	1	67
8843	32	1	67
8844	32	1	67
8845	32	1	67
8846	32	1	67
8847	32	1	67
8848	32	1	67
8849	32	1	67
8850	32	1	67
8851	32	1	67
8852	32	1	67
8853	32	1	67
8854	32	1	67
8855	32	1	67
8856	32	1	67
8857	32	1	67
8858	32	1	67
8859	32	1	67
8860	32	1	67
8861	32	1	67
8862	32	1	67
8863	32	1	67
8864	32	1	67
8865	32	1	67
8866	32	1	67
8867	32	1	67
8868	32	1	67
8869	32	1	67
8870	32	1	67
8871	32	1	67
8872	32	1	67
8873	32	1	67
8874	32	1	67
8875	32	1	67
8876	32	1	67
8877	32	1	67
8878	32	1	67
8879	32	1	67
8880	32	1	67
8881	32	1	67
8882	32	1	67
8883	32	1	67
8884	32	1	67
8885	32	1	67
8886	32	1	67
8887	32	1	67
8888	32	1	67
8889	32	1	67
8890	32	1	67
8891	32	1	67
8892	32	1	67
8893	32	1	67
8894	32	1	67
8895	32	1	67
8896	32	1	67
8897	32	1	67
8898	32	1	67
8899	32	1	67
8900	32	1	67
8901	32	1	67
8902	32	1	67
8903	32	1	67
8904	32	1	67
8905	32	1	67
8906	32	1	67
8907	32	1	67
8908	32	1	67
8909	32	1	67
8910	32	1	67
8911	32	1	67
8912	32	1	67
8913	32	1	67
8914	32	1	67
8915	32	1	67
8916	32	1	67
8917	32	1	67
8918	32	1	67
8919	32	1	67
8920	32	1	67
8921	32	1	67
8922	32	1	67
8923	32	1	67
8924	32	1	67
8925	32	1	67
8926	32	1	67
8927	32	1	67
8928	32	1	67
8929	32	1	67
8930	32	1	67
8931	32	1	67
8932	32	1	67
8933	32	1	67
8934	32	1	67
8935	32	1	67
8936	32	1	67
8937	32	1	67
8938	32	1	67
8939	32	1	67
8940	32	1	67
8941	32	1	67
8942	32	1	67
8943	32	1	67
8944	32	1	67
8945	32	1	67
8946	32	1	67
8947	32	1	67
8948	32	1	67
8949	32	1	67
8950	32	1	67
8951	32	1	67
8952	32	1	67
8953	32	1	67
8954	32	1	67
8955	32	1	67
8956	32	1	67
8957	32	1	67
8958	32	1	67
8959	32	1	67
8960	32	1	67
8961	32	1	67
8962	32	1	67
8963	32	1	67
8964	32	1	67
8965	32	1	67
8966	32	1	67
8967	32	1	67
8968	32	1	67
8969	32	1	67
8970	32	1	67
8971	32	1	67
8972	32	1	67
8973	32	1	67
8974	32	1	67
8975	32	1	67
8976	32	1	67
8977	32	1	67
8978	32	1	67
8979	32	1	67
8980	32	1	67
8981	32	1	67
8982	32	1	67
8983	32	1	67
8984	32	1	67
8985	32	1	67
8986	32	1	67
8987	32	1	67
8988	32	1	67
8989	32	1	67
